"","V1","V2"
"555",0.997719990524087,0.0022800094759127
"556",0.990529992696786,0.00947000730321408
"557",0.990017315977468,0.00998268402253191
"558",0.9949636802156,0.00503631978440026
"559",0.985232656840887,0.0147673431591133
"560",0.996427029848021,0.003572970151979
"561",0.715725851045875,0.284274148954125
"562",0.988788960940874,0.0112110390591258
"563",0.994991047873118,0.00500895212688194
"564",0.996767700104232,0.00323229989576752
"565",0.00179162527677184,0.998208374723228
"566",0.939926676322246,0.060073323677754
"567",0.997794802667535,0.00220519733246539
"568",0.993568526841908,0.00643147315809166
"569",0.994327787541464,0.00567221245853561
"570",0.953188419359487,0.0468115806405134
"571",0.989605789718286,0.0103942102817146
"572",0.996897753623692,0.0031022463763081
"573",0.994144213326519,0.00585578667348136
"574",0.997855973319076,0.00214402668092421
"575",0.994898668075285,0.00510133192471553
"576",0.998130440056318,0.00186955994368213
"577",0.589577760397348,0.410422239602652
"578",0.997666640754286,0.00233335924571374
"579",0.997646081474248,0.00235391852575146
"580",0.997592299707313,0.00240770029268741
"581",0.945109817847593,0.0548901821524074
"582",0.99537839731083,0.00462160268917043
"583",0.995475011257609,0.00452498874239075
"584",0.997328017127514,0.00267198287248657
"585",0.996448165382749,0.00355183461725083
"586",0.992705469765901,0.00729453023409895
"587",0.967499679477868,0.0325003205221316
"588",0.979932230608256,0.0200677693917442
"589",0.996242658710492,0.00375734128950759
"590",0.99414128090448,0.00585871909552009
"591",0.994587467397093,0.00541253260290714
"592",0.0014913630184189,0.998508636981581
"593",0.9864982840362,0.0135017159638002
"594",0.996495276592356,0.003504723407644
"595",0.994232950472251,0.00576704952774853
"596",0.995608938597422,0.0043910614025775
"597",0.989237914533974,0.010762085466026
"598",0.998196727359034,0.00180327264096611
"599",0.99466309843165,0.00533690156835029
"600",0.947429649957935,0.0525703500420651
"601",0.994421989563229,0.00557801043677097
"602",0.980828509131388,0.0191714908686125
"603",0.994434285967743,0.00556571403225679
"604",0.997095294757316,0.00290470524268382
"605",0.971642415707582,0.0283575842924185
"606",0.991881838144318,0.00811816185568148
"607",0.988452249323654,0.0115477506763463
"608",0.997930164066416,0.00206983593358378
"609",0.992093966458966,0.00790603354103386
"610",0.998094249442377,0.00190575055762283
"611",0.997491589456954,0.00250841054304578
"612",0.994467757608173,0.00553224239182685
"613",0.99645982905122,0.00354017094877987
"614",0.994624595073907,0.00537540492609277
"615",0.996320057399535,0.00367994260046549
"616",0.993859875030343,0.00614012496965658
"617",0.997915484409078,0.00208451559092195
"618",0.99688818513347,0.00311181486652989
"619",0.969560743553348,0.0304392564466524
"620",0.989395434593685,0.0106045654063147
"621",0.99548184694753,0.00451815305247049
