"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"79720",-0.170739026902247,5.29814230395341,-1.87703435238552,0.0690128135439492,0.0991068576006226,-5.78087195294126
"23457",-0.329464071194084,3.42077241403591,-2.33753981913081,0.0253603958100714,0.0401254704535263,-4.6562506524209
"79676",1.06944491875608,4.07476547980161,9.19703188301393,8.48814757754344e-11,1.20100578224155e-09,14.420149440642
"51329",0.256550499874764,5.91173713694251,2.44945628492158,0.0195469681215879,0.0317771385709601,-4.70841682330197
"57605",0.134931329713745,5.11315570222017,0.668177718813124,0.508477449898174,0.57288510569971,-7.26104988976651
"10198",-0.176935574445764,5.17665871989108,-1.22382345775102,0.229332572008013,0.287498958026855,-6.74966777390522
"91574",-0.285764246186137,3.99725875376876,-2.47692594555018,0.0183194980195552,0.0299619522720743,-4.44035060195348
"8099",0.665303708590278,6.36027438081299,6.12301041236599,5.68743450048067e-07,2.55918343677894e-06,5.4508736597636
"55206",1.40348105896938,6.67696416518416,8.60656144772246,4.24639537831373e-10,4.71349886992824e-09,12.6976230430187
"100293704",4.74401395983015,0.634614699466441,14.8980191091538,1.42524886609407e-16,6.00239368047088e-14,27.5079878544059
"387893",1.43306753883073,5.07406869850025,10.2826885059239,4.94837352996451e-12,1.21954837479452e-10,17.1882086291664
"196383",0.899959549823569,1.83715761384396,3.79706141256735,0.000569451486567527,0.00129243554226667,-0.892204146450764
"11066",-1.95786273715744,3.34350887490701,-13.1557996742312,5.52149060880568e-15,7.25341504839345e-13,24.1250493577487
"353116",-0.595973151309791,5.76236952636434,-4.71866527215899,3.87135357261515e-05,0.00011303815621182,1.27699749773137
"10959",0.33359417867455,7.9048286095056,2.98669308827095,0.00516840022288041,0.00954797094457807,-3.40179455704157
"57696",-0.365144738241473,4.14662671152081,-1.96500767037825,0.0575276447004879,0.0841665826572276,-5.44971469716589
"1967",0.447990526757404,5.38956133595156,3.94484813460317,0.000373663106030514,0.000879145911148689,-0.933236717551571
"2967",-0.793695192658294,4.44673763585438,-6.62919971256193,1.25354149421877e-07,6.77702692724506e-07,7.1081585642479
"79867",-0.67159452598068,3.64515209424501,-3.1555926184711,0.00332046438610772,0.0064112364542444,-2.805660767123
"23545",-0.211992711859613,5.79385310669219,-1.10505972886689,0.276800500805897,0.338298597732984,-6.91189937978138
"196385",1.61358907601921,2.90149851565069,10.5348737180156,2.61397007052997e-12,7.42647568252355e-11,18.0025099275296
"80212",0.375364516464719,5.31398441130279,2.97557994893372,0.00531910044180935,0.00980797970933606,-3.46969112027999
"144348",0.245889835425129,7.86125642936266,1.7774872837637,0.0843277972624531,0.118369741103918,-5.92015360458191
"9612",-1.38970800546792,7.31709926731159,-8.63128488883329,3.96605256523536e-10,4.45411032796903e-09,12.7722003204242
"949",0.669922279625164,5.48427273118852,4.81939850994866,2.86664217106436e-05,8.59812510420414e-05,1.56359831623831
"7316",-0.852281858325599,10.1016239118365,-3.88923007330666,0.000438108341073066,0.00101673797987443,-0.904502424606003
"57647",1.52623568456569,4.49181699594591,9.54012763280704,3.40017305134286e-11,5.82381314858593e-10,15.2997750752312
"140707",1.32430708829873,1.06509560024754,7.14742926830674,2.71644436317288e-08,1.74581538762444e-07,8.93262471783603
"102659353",0.669328473530826,2.33801628921741,2.68012159810629,0.0112140257334688,0.0192073725451603,-3.83216981786718
"65985",0.697622626165013,5.2365785116984,6.79366188711568,7.6971668619333e-08,4.37359813574799e-07,7.47100785487499
"114795",0.770623263013092,1.60710977717785,1.76120560364158,0.087088086917984,0.12185013841886,-5.48255742314878
"121260",-0.0624798816151628,3.10187818312377,-0.0964124930555819,0.923752293050951,0.939565924435045,-7.18791670873129
"2054",0.132845072069657,4.86021427113142,1.02055436494945,0.314587260952876,0.378476283585417,-6.95256928577697
"5901",0.331210094289284,7.59444063737507,3.15344157426499,0.00333944346059317,0.00644353738205546,-3.00466726213438
"283383",-0.250796491573701,4.95213122523936,-1.36369973674154,0.181517051203338,0.233483889344286,-6.55584533232625
"6433",-0.217099804759846,5.15084539061482,-2.07764572502594,0.0452712507110209,0.0678003387648895,-5.39115705654827
"8408",1.25264832683463,6.56070589431652,8.90439915234792,1.87464210850744e-10,2.36294017180616e-09,13.5165822992859
"80324",0.740740098327775,3.54051143631124,3.88476958064478,0.000443722139934179,0.00102888863010525,-0.901642750915108
"57634",-0.350033339784378,5.99036149937284,-2.73846304528203,0.00970644654913104,0.0168795977820024,-4.05699903365959
"347918",-2.03966219198061,1.0298203936086,-8.84271112335505,2.21853265707549e-10,2.71050931029556e-09,13.7050406619441
"317781",-0.183269148870397,4.57035970878845,-1.40395351819989,0.169293807399033,0.219615693798401,-6.4262192460197
"79050",-0.290051999285055,3.73634931358007,-1.63259977253971,0.111671848368378,0.152244996361687,-5.95858949754683
"57666",0.326254377881478,5.94827737741,2.8164309880755,0.00798495654393185,0.0141435666443048,-3.88280884327514
"100996573",-0.254346437597139,2.40426598312847,-1.12815367550878,0.267059448538834,0.327820338073515,-6.39845642183254
"5426",0.586656556698268,4.71562060192292,2.91181925814411,0.00626687491391804,0.0113834050351887,-3.62414659695113
"5827",-0.233701275366726,2.8488451556268,-0.970885890479027,0.338380359325799,0.403503361524493,-6.72934372761377
"192111",-0.560644720820997,4.79191301377281,-5.82839086585004,1.37912833731821e-06,5.64543701030859e-06,4.65732503257716
"23141",-0.631984063079656,6.52786427377036,-3.60133038210959,0.000987198900214231,0.00212471081499588,-1.89817464283812
"2802",0.466890911979962,7.00417771380348,4.20523534245546,0.000176003273790094,0.000445735917474418,-0.21314148590642
"55743",0.213520332599787,5.29774236628361,2.28720222449228,0.0284522081671372,0.0445156434380723,-5.01230193743222
"100289635",-1.40137460565518,4.64999936740776,-10.4515874663942,3.22432405924923e-12,8.760739317721e-11,17.7235754488679
"7574",0.452232919451974,2.79650034424315,2.41767079829755,0.0210605740957574,0.0339563518159161,-4.38793854665365
